account_id,observation_date,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend
29,2020-05-10,0.7657336448448563,1.1292125762187664,1.3090802868128018,1.4818254531369863,1.0971057758536489,-0.7734285931351634,-0.4516104284268752,0.11715192925702513,0.053422575707424175,1.3055056117738368,1.449019845874515,-0.5271998014200828,0.22091393241615986,-0.11520702535263477,-0.632198690085899
30,2020-05-10,-2.331448006261933,-1.0859659730307805,-1.9753369065190203,-1.5717285743636003,-0.6229868460730515,-0.7734285931351634,-0.8366790786348202,-0.5257038246743774,0.5957470925674623,0.3603945523177587,-0.8239799638179401,-0.5271998014200828,0.22091393241615986,-0.7355154702363281,1.7405596357205027
31,2020-05-10,-0.5138365782727595,0.567612363882539,0.12928681812748952,-1.1544007203523787,-0.1798912396860339,-0.7734285931351634,-0.2921927216507334,-1.0120054294422056,-1.1194053252658902,-0.9126122429620189,0.058304982889403424,-0.5271998014200828,0.22091393241615986,-0.04431463380204369,-0.10491906212892088
32,2020-05-10,-0.4478817073592943,-0.07859859433801528,0.09527091608340892,0.7743399067461039,1.809510840280873,-0.7734285931351634,0.5535136100080451,-0.5257038246743774,0.7471689534091687,-0.9391332286930791,-0.5759973725426029,-0.5271998014200828,0.22091393241615986,-0.5563152334718616,0.6860003798065464
33,2020-05-10,-0.2298178792815389,0.4381220353697067,0.6728523614084027,-0.4391713496714996,-0.1798912396860339,0.9023494963998857,-0.2027739546502664,-0.03940221990654917,-1.0174458896880547,0.17474772645906755,0.44702318961042936,0.44971722103710854,0.22091393241615986,1.2356867040923205,-0.017039124136091183
34,2020-05-10,0.2591985279503819,-0.3239219688305368,0.6190740970466212,0.1924995411126952,0.4127291525732338,0.06446042649569107,-0.7412818857988449,-0.5257038246743774,-0.5822907730675532,0.14822675557975334,1.0900185097529402,-0.5271998014200828,0.22091393241615986,-0.6279953281776481,-0.10491906212892088
35,2020-05-10,0.510686733738485,0.12184519752600097,0.3606300944039403,-0.20414449050830122,1.4272588814305047,0.06446042649569107,-0.3414824514752067,-0.2412356218446772,-0.7012488473206315,0.01766199643016297,0.312406644604328,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.632198690085899
36,2020-05-10,1.1283408878760013,-0.07859859433801528,0.8160506929589806,0.804601416155601,0.3476861692308455,-0.7734285931351634,0.31313188246054874,0.24506598292315115,-0.1733036824714035,-0.1637846962333168,0.03209938837472878,-0.5271998014200828,0.22091393241615986,0.16048557380984738,-0.017039124136091183
37,2020-05-10,-1.4986967708494916,-1.8480099772310241,-0.7220284879391304,-0.7704231028543516,0.3476861692308455,-0.7734285931351634,0.6861932295502425,0.839517379075097,-0.25778454491148817,0.2579687429676982,-0.8500385075097451,-0.5271998014200828,0.22091393241615986,-1.2731160730096067,1.9163195117061622
38,2020-05-10,0.7463793293977407,-0.07859859433801528,-0.6342343215332683,-1.0054499620175499,-0.8333552794819504,-0.7734285931351634,-0.7412818857988449,-0.7275372266125054,-0.596971545945684,-0.276108808192765,-0.12126016339421959,-0.5271998014200828,0.22091393241615986,-0.5563152334718616,-0.017039124136091183
39,2020-05-10,1.4716643615988803,0.567612363882539,0.4096603465640037,1.0688087824590398,0.8943096669276808,0.06446042649569107,1.4670136107992806,1.5582941514339461,0.7162849004992746,0.18217359949341522,-0.7995319714278211,-0.5271998014200828,0.22091393241615986,-0.7671390730536223,-0.4564388141002397
40,2020-05-10,0.23392942669563352,-1.0859659730307805,0.28121061041917333,-0.4391713496714996,-1.1045673604274984,0.06446042649569107,-0.9468070555864888,-1.0120054294422056,-0.8153453121128128,-0.5307102118039586,1.017928371100524,4.5438717627558,0.22091393241615986,-0.7355154702363281,1.8284395737133325
41,2020-05-10,0.10846901218680291,-0.3239219688305368,-0.5548148375485014,0.7743399067461039,-0.06885136178121316,0.06446042649569107,0.2924226725093472,-0.5257038246743774,1.9140564856212003,-0.854748310548537,-0.7084755205820727,-0.5271998014200828,0.22091393241615986,-0.4667151688496887,1.125400069770695
42,2020-05-10,0.10846901218680291,0.567612363882539,1.5094562709660415,2.0082440945607245,-0.4511033206315819,-0.7734285931351634,0.5820941298813166,0.24506598292315115,0.4952307009552639,-0.4713032275291775,0.3533880577827927,-0.5271998014200828,0.22091393241615986,0.16048557380984738,0.4223605658280573
43,2020-05-10,-0.14053800369195132,0.567612363882539,-0.01599730646930626,0.05602180896152752,-1.486819319277867,0.06446042649569107,-0.16193897105490582,-1.0120054294422056,-0.09573984792236354,-0.9500536284669143,-0.17243276678479313,-0.5271998014200828,0.22091393241615986,0.16048557380984738,-0.017039124136091183
44,2020-05-10,1.136195909884384,1.1292125762187664,-0.0993942389934615,1.55020481843413,1.5287276179436415,0.9023494963998857,0.31313188246054874,0.7015084042871879,2.498869188541288,0.7972106620851367,-0.5410933899947945,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.5443187520930693
45,2020-05-10,-1.3818501176762925,-0.3239219688305368,-1.6374734198915721,-1.9029803275464519,-1.486819319277867,-0.7734285931351634,-0.6571355982145192,-0.13308583046055958,-0.6630156301516956,1.1029818557525233,-0.7518897871747297,-0.5271998014200828,0.22091393241615986,0.3396857353102294,0.2466006898423979
46,2020-05-10,-0.41693851955829575,0.4381220353697067,-0.144447042614137,-0.8795138902668681,0.030477193722865455,0.9023494963998857,0.07275015491305235,-0.13308583046055958,-0.8503992795358074,-0.3821927511170058,-0.42549163524763467,0.44971722103710854,0.22091393241615986,-0.19791486746304934,-0.5443187520930693
47,2020-05-10,0.22097179765264205,-0.3239219688305368,-0.5548148375485014,0.3872735621443791,-2.1402833590737838,1.74023841548406,0.567946782072666,0.8641369196521159,1.2067842872171979,0.5725624381662402,-0.790996375996224,3.210005613252344,-4.526469780858916,-0.19791486746304934,0.3344806278352276
48,2020-05-10,-1.0392441100178582,1.053362012985259,0.6003480531014858,-0.7704231028543516,-0.4511033206315819,-0.7734285931351634,-0.7412818857988449,0.043232580985023125,-1.1254486293636556,2.269904930884251,1.069326899984127,-0.5271998014200828,0.22091393241615986,-0.002423794896828646,-0.5443187520930693
49,2020-05-10,-0.041957363064639354,0.2913180087850154,1.3485793346632988,-0.3737790712333552,0.3476861692308455,0.06446042649569107,0.7100093588530424,0.7875243438364178,-1.2063123832033407,0.11286543137050917,0.084553131041592,0.6005681034102847,0.22091393241615986,-0.9147155994806739,-0.5443187520930693
50,2020-05-10,0.10846901218680291,0.12184519752600097,0.4781872063315323,-0.06374844223306096,-0.06885136178121316,0.9023494963998857,-1.7316751401180719,-1.498307034210034,-0.6794502121213034,-1.1247800545517703,2.8158379456621216,0.8066664944035677,0.22091393241615986,-0.9568803673970261,-0.36855887610740995
51,2020-05-10,-1.1913530671821484,-1.8480099772310241,-1.6374734198915721,-0.8795138902668681,-0.30577787056507105,0.06446042649569107,1.2282537175879595,1.2321353732889149,1.1181808251902499,0.01583404352402799,-0.968465004051312,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,8.595194799161218
52,2020-05-10,-2.331448006261933,-1.0859659730307805,-0.8201740158690332,-1.5717285743636003,-1.486819319277867,-0.7734285931351634,-0.4516104284268752,-0.7275372266125054,-0.942954899767372,-0.5847165368418117,-0.47046566964064745,-0.5271998014200828,0.22091393241615986,-0.9147155994806739,0.4223605658280573
53,2020-05-10,-0.4478817073592943,-1.0859659730307805,-0.7220284879391304,-0.3737790712333552,0.030477193722865455,-0.7734285931351634,0.3718842369577155,0.9332009896291076,0.2646491877112999,1.3638907959190918,-0.7805187846930325,-0.5271998014200828,0.22091393241615986,-1.0043157716229674,-0.5443187520930693
54,2020-05-10,-0.8041457933702221,-0.6401988066742426,-0.8201740158690332,-1.9029803275464519,-1.486819319277867,0.9023494963998857,0.538782825892352,0.30122273906858943,-1.1568501660687838,-0.3663930180967457,-0.8399817063981468,2.439186902096187,0.22091393241615986,-0.19791486746304934,-0.36855887610740995
55,2020-05-10,0.2591985279503819,0.9718879228828349,0.49983190085037194,0.804601416155601,-0.30577787056507105,-0.7734285931351634,0.4601962373258812,0.670321718285678,0.20637644024325097,0.3603945523177587,-0.3117667204770137,-0.5271998014200828,0.22091393241615986,-0.594041656827814,-0.36855887610740995
56,2020-05-10,-0.33103505418609536,0.12184519752600097,0.5415042783871162,-0.021843495660278083,0.20236071916433485,0.06446042649569107,1.06314340923228,0.8879217368545536,-0.6935375374844217,-0.25467773861563764,-0.6304622002998209,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.36855887610740995
57,2020-05-10,0.5369784852174377,-1.0859659730307805,-0.8201740158690332,0.2530433344252324,-1.1045673604274984,0.06446042649569107,-0.6571355982145192,-1.0120054294422056,1.4707702856205753,-0.7534864028343881,-0.32822206837013684,-0.5271998014200828,0.22091393241615986,-1.138715922316287,1.125400069770695
58,2020-05-10,-0.9126166393269923,0.8838892017262447,0.022766607776492392,-0.15461615413321597,0.47357280010988284,-0.7734285931351634,0.6739806634746047,0.4468993848612792,-0.3707643167291783,-0.3431091931975486,-0.6573123216589783,-0.5271998014200828,0.22091393241615986,0.6980862088391623,-0.632198690085899
59,2020-05-10,0.9310455600594681,1.38909771466591,1.2590688465654143,1.6820824970704822,1.942512594213118,-0.7734285931351634,1.6519489486489125,1.7465041172842297,0.3818517896936113,0.19682906488606658,-0.6165147225371348,-0.5271998014200828,0.22091393241615986,-0.35151502585997063,-0.632198690085899
60,2020-05-10,0.2955896524635594,1.2001660395699505,-0.0993942389934615,1.3482896303434484,0.7299381280812142,-0.7734285931351634,0.5959667544724817,0.8641369196521159,2.1053923426783214,0.5059999717460382,-0.6691997239088853,-0.5271998014200828,0.22091393241615986,0.07088543392359002,-0.4564388141002397
61,2020-05-10,1.770595072794299,0.2913180087850154,1.5882972933608444,0.22333215669420392,1.7038123326395753,-0.7734285931351634,-0.5137728978391732,-0.5257038246743774,-1.0959725961469169,-0.23367529043005295,1.8652638087097098,-0.5271998014200828,0.22091393241615986,-0.35151502585997063,-0.5443187520930693
62,2020-05-10,-2.8568555380070317,-1.0859659730307805,-1.3977554611940266,-1.3367017152004017,-0.8333552794819504,3.416016253652409,-0.5818641790227028,-1.0120054294422056,-0.1405818975289078,-0.7947412563255962,-0.684453922541906,7.510258466272069,0.22091393241615986,-0.19791486746304934,1.7405596357205027
64,2020-05-10,1.3131138118788155,0.4381220353697067,0.19341644401331126,0.3094082575225739,1.1560468004849567,0.06446042649569107,0.24911136852038232,0.839517379075097,-0.03872283702481751,1.4622983168528063,-0.3486440987383716,-0.5271998014200828,0.22091393241615986,-0.018714705962667295,-0.632198690085899
65,2020-05-10,-0.6659455354370499,0.567612363882539,-1.0598919745665787,-0.5881221080063281,0.4127291525732338,1.74023841548406,-0.5818641790227028,-1.0120054294422056,0.47045529712082756,-0.7947412563255962,-0.5233829066762875,-0.5271998014200828,0.22091393241615986,0.4472058558648851,-0.19279900012175058
66,2020-05-10,0.7197800093041016,0.4381220353697067,-0.29637083490582045,1.013211325219729,0.6355845146212845,-0.7734285931351634,0.15371417568440693,0.4894327049188732,1.8545098152866195,0.6354269089258139,-0.5485623161336961,-0.5271998014200828,0.22091393241615986,-0.9310066180666332,-0.632198690085899
68,2020-05-10,-0.9126166393269923,-0.6401988066742426,-0.4156130311020697,-0.4391713496714996,0.4127291525732338,0.06446042649569107,1.0035741104285185,0.24506598292315115,-0.21787058272398901,-0.765726855502301,-0.8556205761368156,-0.5271998014200828,0.22091393241615986,-0.8430355907909838,0.5981204418137167
70,2020-05-10,-0.07986540391455069,0.7882291456922723,-0.29637083490582045,0.22333215669420392,0.2778209281639576,-0.7734285931351634,0.20300390550888023,0.4894327049188732,0.5071435942202994,0.5140333108980877,-0.5734630780861493,-0.5271998014200828,0.22091393241615986,-0.0784480099805681,-0.36855887610740995
71,2020-05-10,-0.09955489639144499,-1.0859659730307805,-1.6374734198915721,-1.0054499620175499,0.030477193722865455,0.06446042649569107,0.31313188246054874,0.7313675876909795,0.8756863823610355,0.8845738602758186,-0.9253265216990141,4.5438717627558,0.22091393241615986,-0.9147155994806739,-0.19279900012175058
72,2020-05-10,0.5195523651015186,0.8838892017262447,0.7068682634524833,0.8337819232958413,-0.06885136178121316,0.06446042649569107,0.013180856109291324,-0.03940221990654917,-0.015290053655321155,-0.17966899509569206,0.23918496522820754,-0.5271998014200828,0.22091393241615986,-0.09039472110356465,-0.632198690085899
73,2020-05-10,-0.005855166643579754,0.567612363882539,0.6190740970466212,0.33619647204329967,1.1270368399057995,-0.7734285931351634,0.8947391975733212,0.670321718285678,-0.45524518427372535,-0.325070618864417,-0.5176574562415314,-0.5271998014200828,0.22091393241615986,0.16048557380984738,-0.632198690085899
74,2020-05-10,0.6991994824698795,-0.07859859433801528,0.5811914878928961,1.2069386230514758,0.8157017109983508,0.06446042649569107,0.20300390550888023,0.30122273906858943,0.6664178952496805,0.10433001409086141,-0.04947031659070745,-0.5271998014200828,0.22091393241615986,0.16048557380984738,0.07084081385673852
75,2020-05-10,0.09315530265444684,-0.6401988066742426,0.19341644401331126,0.09233744744484787,0.8157017109983508,-0.7734285931351634,-0.7412818857988449,-1.498307034210034,-0.28594030052037805,-1.1247800545517703,0.6351576495396889,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.2806789381145803
76,2020-05-10,0.2591985279503819,-0.3239219688305368,0.9254895538836819,-0.5102568033845228,0.8157017109983508,0.9023494963998857,1.1312346904158095,0.7313675876909795,-1.1356925314462774,-0.49800913235053906,-0.5023691473015249,1.5774850958195796,0.22091393241615986,-0.7355154702363281,-0.632198690085899
77,2020-05-10,1.124382639505386,-1.0859659730307805,-0.8201740158690332,-0.3737790712333552,0.5846126780147032,0.06446042649569107,2.35267074559617,2.4320550145731192,0.4139944476015938,0.19646258320007542,-0.9730700700170984,-0.5271998014200828,0.22091393241615986,-1.1195159146126856,1.125400069770695
78,2020-05-10,0.15263701005728186,-1.8480099772310241,-0.0566528762082749,-0.20414449050830122,0.1203308018386716,-0.7734285931351634,0.7980489406408746,0.35321577430726864,-0.3425688291754914,-0.5569191772018617,-0.7275888547779982,-0.5271998014200828,0.22091393241615986,-1.2731160730096067,2.53147907765597
79,2020-05-10,0.5788677526264525,0.2913180087850154,2.0104757184297766,-0.8795138902668681,1.5287276179436415,0.06446042649569107,0.8480285958866814,1.217669192458808,-1.354130399219542,0.7876365136854442,0.5293476817063159,-0.5271998014200828,0.22091393241615986,-0.6279953281776481,-0.5443187520930693
80,2020-05-10,-0.856442585931194,-1.8480099772310241,-1.3977554611940266,-1.5717285743636003,-2.1402833590737838,-0.7734285931351634,-0.05181099410323699,0.24506598292315115,-0.47167976606485557,0.5089120130047117,-0.8390146601737662,-0.5271998014200828,-4.526469780858916,-0.19791486746304934,-0.632198690085899
81,2020-05-10,0.8996754486535516,1.499129179341797,-0.29637083490582045,-0.15461615413321597,1.1270368399057995,0.9023494963998857,-0.5818641790227028,-0.3691496755108034,-0.015290053655321155,0.19537516805641775,-0.004659410591154054,-0.1702504823285621,0.22091393241615986,-0.505115195008904,-0.5443187520930693
82,2020-05-10,1.2246070142149783,1.1292125762187664,0.5209285691167189,0.8337819232958413,0.5307266216853588,-0.7734285931351634,-1.0770608061823166,-1.498307034210034,0.21747747327516131,-1.1247800545517703,1.4964718247982742,-0.5271998014200828,0.22091393241615986,-0.38765624782254954,-0.5443187520930693
83,2020-05-10,0.7969315807042079,0.567612363882539,0.9125703201059479,1.6188017921670996,0.2778209281639576,-0.7734285931351634,-1.7316751401180719,-1.498307034210034,0.7957100934957517,-1.1247800545517703,3.360537536426043,-0.5271998014200828,0.22091393241615986,-0.04431463380204369,-0.5443187520930693
84,2020-05-10,-0.41693851955829575,-0.6401988066742426,0.6003480531014858,-0.4391713496714996,0.20236071916433485,-0.7734285931351634,-0.8366790786348202,-0.3691496755108034,-0.9856865464897884,0.855452853619242,1.2092882200680164,-0.5271998014200828,0.22091393241615986,-0.8430355907909838,-0.4564388141002397
85,2020-05-10,-0.41693851955829575,0.2913180087850154,0.49983190085037194,-0.2568703548234765,1.1560468004849567,2.578127585934935,0.10077012731286804,0.4468993848612792,-0.8297391288917114,0.6574294736916644,-0.019299152118798357,1.5774850958195796,0.22091393241615986,-0.19791486746304934,0.07084081385673852
88,2020-05-10,0.22097179765264205,-1.0859659730307805,-0.4156130311020697,-0.5102568033845228,-0.6229868460730515,-0.7734285931351634,-1.2364785129584583,-1.498307034210034,-0.29859552546450085,-1.1247800545517703,0.6966397109803992,-0.5271998014200828,0.22091393241615986,-1.0043157716229674,1.8284395737133325
90,2020-05-10,0.27152404895910925,-0.3239219688305368,0.5811914878928961,-0.021843495660278083,-0.8333552794819504,0.06446042649569107,-0.2460852586392313,0.30122273906858943,-0.7216016928215685,1.251499316439476,0.40988252756481447,-0.5271998014200828,0.22091393241615986,0.3396857353102294,-0.36855887610740995
91,2020-05-10,-0.6659455354370499,-0.07859859433801528,-0.9314422384217481,-0.5881221080063281,-1.486819319277867,0.9023494963998857,-0.7412818857988449,-0.7275372266125054,0.2646491877112999,-0.276108808192765,-0.3382211150650724,1.105320606272536,0.22091393241615986,-0.19791486746304934,0.9496401937850355
92,2020-05-10,1.284744490185831,1.3296563680827822,1.4703894031132418,1.613300307769421,2.014148257076578,0.06446042649569107,2.2771381610867794,2.125228886937902,0.02048017151236917,-0.17818521655295308,-0.7712044411604845,-0.5271998014200828,0.22091393241615986,0.03248540776437478,-0.4564388141002397
93,2020-05-10,0.8889234550382725,-0.07859859433801528,-0.4156130311020697,0.22333215669420392,0.9312849679598743,0.9023494963998857,0.40852907529652416,0.8641369196521159,0.6939337660690207,1.007778391108685,-0.7047437430591206,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.2806789381145803
94,2020-05-10,-2.02410430259459,-0.3239219688305368,-0.8201740158690332,-0.674198208834698,0.3476861692308455,-0.7734285931351634,-0.5818641790227028,-0.7275372266125054,-0.015290053655321155,-0.46470245809942234,-0.38385688443223576,-0.5271998014200828,0.22091393241615986,1.9524875436300657,0.773880317799376
95,2020-05-10,1.4224092462666393,0.8838892017262447,0.9382115397289337,2.028417152729378,0.6355845146212845,-0.7734285931351634,-0.08666755186308947,-0.7275372266125054,1.4376001758696852,-0.8121117100100815,0.5680550777407237,-0.5271998014200828,0.22091393241615986,0.2052855846169097,-0.5443187520930693
96,2020-05-10,-0.005855166643579754,-0.3239219688305368,-0.01599730646930626,1.251109777307063,-0.8333552794819504,-0.7734285931351634,-0.2921927216507334,-0.03940221990654917,1.7613606419056507,0.3603945523177587,-0.057913886420862364,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,-0.2806789381145803
97,2020-05-10,-1.2806329427717362,-1.8480099772310241,-1.0598919745665787,-1.0054499620175499,-0.8333552794819504,0.9023494963998857,-0.3944264998467456,-0.03940221990654917,-0.1405818975289078,0.6079235544510398,-0.6211076799117281,-0.5271998014200828,0.22091393241615986,-0.19791486746304934,4.992117341455201
98,2020-05-10,0.15263701005728186,0.4381220353697067,-0.8201740158690332,-0.3737790712333552,-1.1045673604274984,0.06446042649569107,0.4433856330563766,-0.2412356218446772,0.4139944476015938,-0.7625423441102513,-0.8203455497471004,-0.5271998014200828,0.22091393241615986,-0.5888971308676233,-0.017039124136091183
99,2020-05-10,-0.9732892391043929,0.7882291456922723,0.022766607776492392,-1.3367017152004017,-0.1798912396860339,-0.7734285931351634,0.15371417568440693,-1.498307034210034,-1.1568501660687838,-1.1247800545517703,-0.38385688443223576,-0.5271998014200828,0.22091393241615986,1.414886940856787,-0.632198690085899
100,2020-05-10,1.8462168700313932,0.2913180087850154,1.5220818744288047,0.7267361115337954,1.1560468004849567,0.06446042649569107,0.15371417568440693,0.35321577430726864,-0.8260389146449167,0.30538814040313195,0.8676149966717716,-0.5271998014200828,0.22091393241615986,-0.4667151688496887,-0.632198690085899
101,2020-05-10,-0.8041457933702221,-1.8480099772310241,-1.0598919745665787,0.43534432927325556,-0.6229868460730515,-0.7734285931351634,0.885638211844451,0.996071528238671,2.330966136754333,0.1868027402255668,-0.9193127310412179,-0.5271998014200828,0.22091393241615986,-1.2731160730096067,3.410278457584267
