account_id,observation_date,metric_group_1,metric_group_2,account_tenure,dislike_per_month,unfriend_per_month,is_churn
692,09/02/2020,0.39726617454738256,-0.10008382473389066,-0.2327898748508534,0.7657343936603179,-0.4988477318540175,False
731,09/02/2020,-1.4075713300419443,-0.21020315712671103,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
738,09/02/2020,2.9674703326718177,1.8864685236033063,-0.2327898748508534,2.8283952787679087,-0.4988477318540175,False
742,09/02/2020,1.19613053273314,2.239736312473112,-0.2327898748508534,0.8800486331050545,-0.4988477318540175,False
790,09/02/2020,-0.9617606365039162,-1.0418152760232493,-0.2327898748508534,-1.9251995707226712,-0.4988477318540175,False
830,09/02/2020,1.6681677794206524,-1.6085998778943738,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
853,09/02/2020,0.27779111337627743,3.6753803294626874,-0.2327898748508534,-0.3631607773757984,1.52945101885168,False
880,09/02/2020,-0.060375410579799935,0.4238717542213225,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
1006,09/02/2020,2.166670820304647,1.8813553344890888,-0.2327898748508534,2.8982491063922966,1.52945101885168,False
1061,09/02/2020,-0.8431835197530496,-0.46875303467676926,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
1074,09/02/2020,-0.6859941874722812,3.558269958238992,-0.2327898748508534,-0.8589422143566818,3.5577497695573777,False
1080,09/02/2020,-0.841018693059838,1.1931687889913456,-0.2327898748508534,0.8800486331050545,-0.4988477318540175,False
1165,09/02/2020,1.976290772792249,-0.4182485454508266,-0.2327898748508534,0.7657343936603179,-0.4988477318540175,False
1205,09/02/2020,-0.03902530650742153,-1.0310835804570957,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
1232,09/02/2020,0.6543614425211207,-0.7725337029070376,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
1235,09/02/2020,0.913693394964668,-0.9637932709801864,-0.2327898748508534,0.9325235353179088,-0.4988477318540175,False
1288,09/02/2020,-1.4210639316169902,-1.3926455991709372,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
1306,09/02/2020,0.0024247553736144734,-0.27426214708564,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
1340,09/02/2020,0.33207328562105026,0.6534905904622479,-0.2327898748508534,0.5642101594517489,1.52945101885168,False
1405,09/02/2020,-0.9623599451567173,1.5139081387358182,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
1485,09/02/2020,2.87008708468853,-1.3926455991709372,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
1519,09/02/2020,-1.0840324846877385,1.0927224762190757,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
1543,09/02/2020,0.08409067912874768,0.8271859487809734,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
1551,09/02/2020,-1.1504161170226055,-1.959430201042062,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
1554,09/02/2020,0.9006796776281152,0.8360608263683021,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
1620,09/02/2020,-0.694760574992702,-1.959430201042062,-0.2327898748508534,-1.9251995707226712,1.52945101885168,False
1648,09/02/2020,0.7645176423367566,0.29252245478548466,-0.2327898748508534,0.9325235353179088,1.52945101885168,False
1651,09/02/2020,-0.8640212683698842,-0.6802532573094076,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
1670,09/02/2020,0.8340421064324561,2.567227866446344,-0.2327898748508534,1.1592582589305602,-0.4988477318540175,False
1674,09/02/2020,1.4010471397961233,-0.2635304515194862,-0.2327898748508534,2.1262489527986217,1.52945101885168,False
1679,09/02/2020,1.5635808808915383,1.5939824321053804,-0.2327898748508534,0.703096578990191,-0.4988477318540175,False
1688,09/02/2020,-0.6030635554552191,0.740046573797995,-0.2327898748508534,2.064606063147907,-0.4988477318540175,False
1719,09/02/2020,-0.8516714388892664,2.9773859936262204,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
1720,09/02/2020,0.7412980227582303,1.255530633789736,-0.2327898748508534,1.1988780159710744,-0.4988477318540175,False
1832,09/02/2020,-0.3342143884650426,0.276274113090654,-0.2327898748508534,0.0930009025645705,-0.4988477318540175,False
1883,09/02/2020,-0.8919442921684105,-0.8854758404666905,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
1992,09/02/2020,-0.16878938108527447,-0.4750306741521245,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
1998,09/02/2020,0.10631263405702067,-1.9486985054759085,-0.2327898748508534,0.8245735761958121,-0.4988477318540175,False
2011,09/02/2020,-0.5300131825779666,-2.31026052418975,-0.2327898748508534,-1.9251995707226712,1.52945101885168,False
2061,09/02/2020,0.2555633146793186,2.0620029893100305,-0.2327898748508534,-1.9251995707226712,1.52945101885168,False
2089,09/02/2020,-0.04620015981170053,0.14853605642029824,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
2096,09/02/2020,-0.33071167362824805,1.681808821612212,-0.2327898748508534,-0.1862087232609346,-0.4988477318540175,False
2101,09/02/2020,-0.8921141518969344,-0.4182485454508266,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
2125,09/02/2020,0.05464513015974174,2.8342998858496085,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
2150,09/02/2020,0.7473195200379608,0.3287685034568601,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
2187,09/02/2020,0.7725695310828198,-0.6847073134002059,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
2290,09/02/2020,0.11592056480927054,-1.959430201042062,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
2298,09/02/2020,0.5906132031138107,0.9771196560626727,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
2322,09/02/2020,-1.2011912947100587,1.411297335268371,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
2376,09/02/2020,0.21144828532891255,2.290624407882235,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
2429,09/02/2020,-0.8287584433751733,0.8732601624419962,-0.2327898748508534,0.8800486331050545,-0.4988477318540175,False
2481,09/02/2020,-0.430690795645771,1.893925189260694,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
2541,09/02/2020,0.7692125688236706,2.4040672390368503,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
2557,09/02/2020,-0.660435831749516,1.7345032833741458,-0.2327898748508534,-0.5797325885311767,1.52945101885168,False
2643,09/02/2020,1.4080357353807869,1.3330670191750391,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
2653,09/02/2020,0.1923690195129079,1.8920953077392213,-0.2327898748508534,0.9325235353179088,-0.4988477318540175,False
2715,09/02/2020,1.4343634740454352,-2.31026052418975,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
2737,09/02/2020,0.6306807680392426,1.3652137684928005,-0.2327898748508534,0.0930009025645705,-0.4988477318540175,False
2870,09/02/2020,-0.18288927225894208,0.47172310830902653,-0.2327898748508534,-0.5797325885311767,1.52945101885168,False
2942,09/02/2020,-0.4462190596078996,0.29880009426084,-0.2327898748508534,-0.1862087232609346,1.52945101885168,False
2957,09/02/2020,-1.178640078201683,2.3544506883900675,-0.2327898748508534,-0.8589422143566818,1.52945101885168,False
2977,09/02/2020,1.1026639842289319,3.0192552494993725,-0.2327898748508534,1.3429269438062932,-0.4988477318540175,False
2994,09/02/2020,-0.3769442311148357,-1.754207617884779,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
3020,09/02/2020,-0.3464731441424902,0.2906889621021801,-0.2327898748508534,1.6304675158177382,-0.4988477318540175,False
3068,09/02/2020,-0.8153808529811349,-1.3926455991709372,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
3086,09/02/2020,-0.3611659209434939,1.8521054011391378,-0.2327898748508534,-1.2524660796269238,1.52945101885168,False
3134,09/02/2020,-0.3665224130631213,1.7165057651432847,-0.2327898748508534,-0.1862087232609346,1.52945101885168,False
3143,09/02/2020,2.085158272882648,-2.31026052418975,-0.2327898748508534,2.198174391180591,-0.4988477318540175,False
3150,09/02/2020,1.5936611690881102,1.1523373193859534,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
3246,09/02/2020,1.300919897094694,0.7878204206971667,-0.2327898748508534,0.8245735761958121,-0.4988477318540175,False
3251,09/02/2020,-0.3643596620882649,-0.5780428153159083,-0.2327898748508534,-0.5797325885311767,1.52945101885168,False
3270,09/02/2020,1.205048874564607,-1.2577695547466858,-0.2327898748508534,0.2073151420093075,1.52945101885168,False
3278,09/02/2020,0.5819307706670354,-0.3665425926832699,-0.2327898748508534,1.0296594631039595,3.5577497695573777,False
3280,09/02/2020,-1.4185717520872512,-0.2572528120441309,-0.2327898748508534,0.0930009025645705,1.52945101885168,False
3314,09/02/2020,0.44292456551289305,0.09357751110355719,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
3382,09/02/2020,1.439744267042644,0.38112428606931903,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
3429,09/02/2020,0.12469148520085055,-0.8365926928659662,-0.2327898748508534,-0.1862087232609346,-0.4988477318540175,False
3460,09/02/2020,2.3036267917713804,-0.922595498988241,-0.2327898748508534,-0.1862087232609346,-0.4988477318540175,False
3487,09/02/2020,-0.3900905860983309,0.10809368126638914,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
3554,09/02/2020,-1.3576955891703015,-0.17923080700106808,-0.2327898748508534,-0.5797325885311767,1.52945101885168,False
3593,09/02/2020,1.9364913077766723,-0.45839672322654035,-0.2327898748508534,2.696724872183728,1.52945101885168,False
3597,09/02/2020,-1.148413767801843,0.9566020948615392,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
3650,09/02/2020,1.5616846613099484,2.5873473048685938,-0.2327898748508534,2.141066786751946,-0.4988477318540175,False
3680,09/02/2020,-0.2456231059070883,-1.1340957216208793,-0.2327898748508534,1.6790050930710716,1.52945101885168,False
3688,09/02/2020,0.9912982190362061,0.07265199405575408,-0.2327898748508534,0.7657343936603179,-0.4988477318540175,False
3734,09/02/2020,0.10830467823338563,-1.495657740334721,-0.2327898748508534,1.3758300700859385,1.52945101885168,False
3761,09/02/2020,-0.5163312214829732,-0.8962075360328443,-0.2327898748508534,-1.2524660796269238,3.5577497695573777,False
3807,09/02/2020,-1.9210400395465517,0.049537471177062725,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
3810,09/02/2020,0.9644512984323654,4.609038926509221,-0.2327898748508534,0.0930009025645705,-0.4988477318540175,False
3816,09/02/2020,-1.957676351696049,-0.19947146156055762,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
3928,09/02/2020,-1.059055190330227,-1.403377294737091,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
3950,09/02/2020,-1.5948028496061681,0.4488618903420434,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
3999,09/02/2020,2.2625021786047377,-1.6085998778943738,-0.2327898748508534,1.525440900084843,-0.4988477318540175,False
4004,09/02/2020,0.5621688802863434,1.473763433288097,-0.2327898748508534,1.0748094303859572,-0.4988477318540175,False
4048,09/02/2020,2.1217976488403925,-0.46875303467676926,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
4055,09/02/2020,-0.020549713255703025,-0.2621326246848104,-0.2327898748508534,1.1988780159710744,-0.4988477318540175,False
4064,09/02/2020,1.548109331289557,0.8341725986690177,-0.2327898748508534,0.4865247678348127,-0.4988477318540175,False
4088,09/02/2020,1.2504062759592016,1.1816922752217922,-0.2327898748508534,1.1179520561634706,-0.4988477318540175,False
4143,09/02/2020,0.6325994532304003,0.4234823172034422,-0.2327898748508534,1.2735724983752967,-0.4988477318540175,False
4174,09/02/2020,-0.37987322285571073,-1.2363061636143786,-0.2327898748508534,-0.8589422143566818,1.52945101885168,False
4182,09/02/2020,-0.11317678042897147,-0.7832653984731911,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
4205,09/02/2020,0.6552850027468625,1.3716423569736973,-0.2327898748508534,1.72523046131788,-0.4988477318540175,False
4210,09/02/2020,-0.09570305946266683,1.3501509664774929,-0.2327898748508534,-0.1862087232609346,-0.4988477318540175,False
4228,09/02/2020,2.157268939761809,-1.754207617884779,-0.2327898748508534,-0.3631607773757984,1.52945101885168,False
4249,09/02/2020,0.29642498797794803,0.6620245687549323,-0.2327898748508534,0.0930009025645705,-0.4988477318540175,False
4293,09/02/2020,0.0997316382090273,1.125797029462273,-0.2327898748508534,0.8245735761958121,-0.4988477318540175,False
4362,09/02/2020,-1.2746816578946643,1.6558975372903237,-0.2327898748508534,0.0930009025645705,3.5577497695573777,False
4365,09/02/2020,-0.15819429288254888,0.019562267355477253,-0.2327898748508534,-1.9251995707226712,-0.4988477318540175,False
4400,09/02/2020,0.2525336765584407,0.5589812227348641,-0.2327898748508534,1.72523046131788,-0.4988477318540175,False
4448,09/02/2020,0.06483587994402766,-0.12865440709523474,-0.2327898748508534,0.5642101594517489,3.5577497695573777,False
4533,09/02/2020,2.9976499357185964,1.9545551383356945,-0.2327898748508534,2.671514382779646,1.52945101885168,False
4546,09/02/2020,-0.5198663543670992,-1.9486985054759085,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
4622,09/02/2020,4.402293447928765,-0.6847073134002059,-0.2327898748508534,2.363502961800393,3.5577497695573777,False
4657,09/02/2020,0.18376283585806796,-1.495657740334721,-0.2327898748508534,1.1179520561634706,-0.4988477318540175,False
4745,09/02/2020,2.028375089693067,0.0012970655059272862,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
4847,09/02/2020,1.7321307172555986,0.23736166770940492,-0.2327898748508534,0.2073151420093075,1.52945101885168,False
4884,09/02/2020,0.1277663156592623,1.1529218761057736,-0.2327898748508534,-0.3631607773757984,1.52945101885168,False
4886,09/02/2020,0.7535918701564598,-0.4217033797593494,-0.2327898748508534,1.552782124200802,-0.4988477318540175,False
4887,09/02/2020,-0.8666387471120303,1.1529218761057736,-0.2327898748508534,3.236297914753296,-0.4988477318540175,False
4919,09/02/2020,1.48306212268872,-0.7690788685985145,-0.2327898748508534,1.0296594631039595,3.5577497695573777,False
4950,09/02/2020,1.7154359781554378,0.46965569998023077,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
4963,09/02/2020,0.03169092886090233,2.536812439014817,-0.2327898748508534,-1.9251995707226712,1.52945101885168,False
4990,09/02/2020,0.2744236996256174,1.4756558042292527,-0.2327898748508534,2.463419038354965,-0.4988477318540175,False
4998,09/02/2020,-0.1860751629079893,2.4534151750566844,-0.2327898748508534,0.703096578990191,-0.4988477318540175,False
5018,09/02/2020,-0.20168876228393695,1.2713735645963937,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
5033,09/02/2020,1.283422115936174,-0.6802532573094076,-0.2327898748508534,0.9325235353179088,1.52945101885168,False
5062,09/02/2020,-0.8687489076627546,1.8813553344890888,-0.2327898748508534,1.909677141643244,1.52945101885168,False
5084,09/02/2020,3.01375603093054,-0.3031923733932462,-0.2327898748508534,1.909677141643244,-0.4988477318540175,False
5133,09/02/2020,-2.20010768214173,0.5589812227348641,-0.2327898748508534,0.0930009025645705,1.52945101885168,False
5144,09/02/2020,0.49452066915221454,1.201767141707205,-0.2327898748508534,-0.0365978932620297,3.5577497695573777,False
5210,09/02/2020,0.31535377889662575,-0.4750306741521245,-0.2327898748508534,1.407654208737562,1.52945101885168,False
5233,09/02/2020,-0.7139058634956874,-0.5638562854412317,-0.2327898748508534,-1.9251995707226712,-0.4988477318540175,False
5258,09/02/2020,-1.3753641499214782,-0.36169580265383866,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
5270,09/02/2020,-1.1714506180877107,-2.31026052418975,-0.2327898748508534,0.8245735761958121,-0.4988477318540175,False
5331,09/02/2020,0.358991649720637,2.37211473701652,-0.2327898748508534,-0.8589422143566818,1.52945101885168,False
5337,09/02/2020,0.5196871755162649,-0.3665425926832699,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
5374,09/02/2020,1.1979816750626073,-0.17308349860516095,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
5386,09/02/2020,0.4817641576011954,-1.959430201042062,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
5392,09/02/2020,1.45197871412317,-1.959430201042062,-0.2327898748508534,1.525440900084843,-0.4988477318540175,False
5425,09/02/2020,1.2014468633285889,2.401936755431338,-0.2327898748508534,1.790685547259218,-0.4988477318540175,False
5452,09/02/2020,0.4399279033487395,2.3834519337463425,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
5456,09/02/2020,2.2573002949647303,1.21687415683048,-0.2327898748508534,0.3095727137199491,1.52945101885168,False
5459,09/02/2020,-0.5158638281871497,1.4451497117231966,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
5562,09/02/2020,-0.592903753695524,2.7804257304901414,-0.2327898748508534,0.9325235353179088,-0.4988477318540175,False
5622,09/02/2020,1.0107317344117785,-1.495657740334721,-0.2327898748508534,1.1179520561634706,-0.4988477318540175,False
5625,09/02/2020,-0.3477035939033074,2.1492111116090467,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
5640,09/02/2020,-0.29518729505743974,1.7580199439815134,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
5865,09/02/2020,0.0758403669905246,-0.5717651758405526,-0.2327898748508534,0.8245735761958121,1.52945101885168,False
5867,09/02/2020,-0.15726024692521254,-0.24273664188129895,-0.2327898748508534,1.1179520561634706,-0.4988477318540175,False
5954,09/02/2020,0.8077882607229014,1.414929820120094,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
5967,09/02/2020,0.872229804136168,2.670780412843366,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6071,09/02/2020,-0.8033788593330953,-0.608083135191819,-0.2327898748508534,0.8245735761958121,1.52945101885168,False
6175,09/02/2020,0.8266354007456038,0.6016167015605615,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
6190,09/02/2020,1.3420351084803364,0.956711564899726,-0.2327898748508534,1.0748094303859572,-0.4988477318540175,False
6213,09/02/2020,0.9133826048421856,3.027316191988646,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
6236,09/02/2020,-0.6819635528616699,1.7509504244756373,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6238,09/02/2020,0.25355194804615216,-0.6129629478324985,-0.2327898748508534,-0.1862087232609346,-0.4988477318540175,False
6250,09/02/2020,0.28084919898403676,2.083205000301046,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
6266,09/02/2020,1.8246840827755408,1.0041674333592365,-0.2327898748508534,1.308869088929465,-0.4988477318540175,False
6274,09/02/2020,0.6443764690813434,-0.5146925960258846,-0.2327898748508534,-0.3631607773757984,1.52945101885168,False
6290,09/02/2020,2.3896638414672076,-0.8365926928659662,-0.2327898748508534,1.4973070672915594,-0.4988477318540175,False
6371,09/02/2020,-0.6702521029131928,-0.6802532573094076,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
6372,09/02/2020,-0.36063260121570884,-2.31026052418975,-0.2327898748508534,-0.0365978932620297,1.52945101885168,False
6463,09/02/2020,3.1258452448342364,-0.830315053390611,-0.2327898748508534,2.5147828365295317,-0.4988477318540175,False
6466,09/02/2020,0.43376683782863984,1.7653369538297086,-0.2327898748508534,-0.1862087232609346,1.52945101885168,False
6505,09/02/2020,0.10482614361677808,0.9671523961958752,-0.2327898748508534,0.8245735761958121,-0.4988477318540175,False
6590,09/02/2020,-0.02661565429415841,1.321089616223687,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
6616,09/02/2020,-0.8801725764766213,0.20843144140179873,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6636,09/02/2020,0.7095072286412947,-0.8365926928659662,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6662,09/02/2020,0.7768123532535078,1.2255158313203378,-0.2327898748508534,2.63684822373283,3.5577497695573777,False
6670,09/02/2020,-1.650002660487625,-0.4389718207392908,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
6705,09/02/2020,-0.3249081835525553,-0.830315053390611,-0.2327898748508534,0.5642101594517489,1.52945101885168,False
6746,09/02/2020,0.7341112580636853,1.5439042579337976,-0.2327898748508534,1.6790050930710716,-0.4988477318540175,False
6772,09/02/2020,-1.3828059360437626,1.1247956867701088,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6784,09/02/2020,-0.22586914011750645,1.9530141692501166,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
6792,09/02/2020,0.8997729938776731,1.8046733466424008,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
6809,09/02/2020,0.4565889912862885,1.185002921816706,-0.2327898748508534,-0.8589422143566818,-0.4988477318540175,False
6871,09/02/2020,0.16842058971515167,2.3269500634080997,-0.2327898748508534,0.0930009025645705,-0.4988477318540175,False
6952,09/02/2020,-0.5774304648299844,2.866644230784714,-0.2327898748508534,0.3095727137199491,-0.4988477318540175,False
6967,09/02/2020,-0.5413464476059286,0.6748782831375137,-0.2327898748508534,0.4865247678348127,-0.4988477318540175,False
6987,09/02/2020,-0.0816244390899622,-0.4794847302429228,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
6995,09/02/2020,-0.16620165286046049,-0.6847073134002059,-0.2327898748508534,-1.9251995707226712,-0.4988477318540175,False
7008,09/02/2020,-0.5414132251076416,0.0029988507796160774,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
7057,09/02/2020,2.927128398569356,-0.10756640007885226,-0.2327898748508534,1.8716115070668216,-0.4988477318540175,False
7065,09/02/2020,2.091399274242929,1.1455157347042761,-0.2327898748508534,1.852003784198612,-0.4988477318540175,False
7089,09/02/2020,1.2588906749579343,0.5125078244618863,-0.2327898748508534,0.8800486331050545,-0.4988477318540175,False
7109,09/02/2020,0.43709793674912734,-0.2996417202242411,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
7127,09/02/2020,1.3641422729934474,0.7108666022006245,-0.2327898748508534,0.0930009025645705,1.52945101885168,False
7177,09/02/2020,0.0049530381680684965,-2.31026052418975,-0.2327898748508534,0.9325235353179088,-0.4988477318540175,False
7197,09/02/2020,1.432451811099205,0.90183074480334,-0.2327898748508534,0.0930009025645705,1.52945101885168,False
7199,09/02/2020,2.51225732671758,-1.754207617884779,-0.2327898748508534,1.4384678847560652,-0.4988477318540175,False
7288,09/02/2020,0.874599489899605,0.1378043608541445,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
7311,09/02/2020,1.8048231149346614,0.8574735639733049,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
7321,09/02/2020,-0.7663545851532103,2.083183534385044,-0.2327898748508534,0.4020759392902098,-0.4988477318540175,False
7334,09/02/2020,-0.6906049344706852,-1.495657740334721,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
7368,09/02/2020,-0.8765114867419073,3.2717668734677874,-0.2327898748508534,-0.0365978932620297,-0.4988477318540175,False
7388,09/02/2020,0.9411008621686403,-1.9486985054759085,-0.2327898748508534,0.8800486331050545,-0.4988477318540175,False
7411,09/02/2020,2.3235508987629423,-1.2470378591805322,-0.2327898748508534,2.290677616750852,-0.4988477318540175,False
7416,09/02/2020,1.114613914204356,-1.3926455991709372,-0.2327898748508534,0.8800486331050545,1.52945101885168,False
7417,09/02/2020,1.6363325267559756,0.5285771476902152,-0.2327898748508534,0.6361355978337174,-0.4988477318540175,False
7450,09/02/2020,1.3318598308694356,-0.4794847302429228,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
7462,09/02/2020,0.6193653807389309,0.9471147362286707,-0.2327898748508534,-0.5797325885311767,1.52945101885168,False
7473,09/02/2020,-0.14259132399758678,1.2897807264725787,-0.2327898748508534,1.1179520561634706,-0.4988477318540175,False
7518,09/02/2020,0.5698151071165565,0.7395621758802573,-0.2327898748508534,-0.0365978932620297,1.52945101885168,False
7520,09/02/2020,-2.2354561620283095,1.5965392327804917,-0.2327898748508534,-0.5797325885311767,-0.4988477318540175,False
7531,09/02/2020,-0.6257581530240077,1.6510003036049403,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
7546,09/02/2020,1.2134197992062732,-1.3253552896940282,-0.2327898748508534,0.2073151420093075,-0.4988477318540175,False
7547,09/02/2020,-0.9444856929661504,-0.48583428039816884,-0.2327898748508534,-0.3631607773757984,-0.4988477318540175,False
7578,09/02/2020,2.5566167842685177,-1.2470378591805322,-0.2327898748508534,0.9823062048156962,-0.4988477318540175,False
7583,09/02/2020,-0.7127787316680165,3.065398468178153,-0.2327898748508534,0.7657343936603179,-0.4988477318540175,False
7681,09/02/2020,1.4642952683401382,0.13409042060718918,-0.2327898748508534,2.3277731870071907,-0.4988477318540175,False
7685,09/02/2020,1.5675521522958515,-0.08155409865051036,-0.2327898748508534,0.5642101594517489,-0.4988477318540175,False
7712,09/02/2020,0.24364447207139348,-0.15313057731204288,-0.2327898748508534,0.2073151420093075,1.52945101885168,False
7718,09/02/2020,-0.2231543914563537,-0.7725337029070376,-0.2327898748508534,-1.2524660796269238,-0.4988477318540175,False
7719,09/02/2020,1.2388233434641547,-0.30530640789117347,-0.2327898748508534,0.703096578990191,-0.4988477318540175,False
